customerId,gender,Senior_Citizen,Partner,Dependents,Tenure,Tenure_Group,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,High_Charge_Flag,Total_Charges,Churn,Risk_Score,Risk_Level,,Churn_Flag
6115-ZTBFQ,Female,0,Yes,No,72,Loyal,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.50,High,"4,919.70",No,2,Low Risk,,0
6988-CJEYV,Male,0,No,No,49,Loyal,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.70,High,"4,920.55",No,5,High Risk,,0
2284-VFLKH,Male,0,Yes,No,49,Loyal,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.25,High,"4,920.80",No,2,Low Risk,,0
8189-HBVRW,Female,0,No,No,53,Loyal,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.80,High,"4,921.20",No,5,High Risk,,0
0880-FVFWF,Male,0,No,No,56,Loyal,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.40,High,"4,922.40",No,5,High Risk,,0
7529-ZDFXI,Male,1,Yes,No,57,Loyal,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,High,"4,925.35",No,5,High Risk,,0
2649-HWLYB,Male,0,Yes,No,65,Loyal,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.15,High,"4,929.55",No,3,Medium Risk,,0
8058-DMYRU,Male,1,No,No,54,Loyal,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,High,"4,931.80",No,5,High Risk,,0
6754-LZUKA,Male,0,Yes,No,61,Loyal,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.90,High,"4,932.50",No,3,Medium Risk,,0
4685-ERGHK,Male,0,No,No,57,Loyal,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.90,High,"4,939.25",No,3,Medium Risk,,0
9139-WQQDY,Female,0,Yes,Yes,49,Loyal,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,High,"4,941.80",Yes,3,Medium Risk,,1
2038-LLMLM,Female,0,No,No,48,Loyal,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,High,"4,946.05",No,5,High Risk,,0
5394-MEITZ,Female,0,Yes,Yes,60,Loyal,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.60,High,"4,946.70",No,2,Low Risk,,0
0422-UXFAP,Female,0,Yes,No,51,Loyal,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.85,High,"4,947.55",No,3,Medium Risk,,0
7346-MEDWM,Female,0,No,No,59,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.25,High,"4,949.10",No,5,High Risk,,0
1935-IMVBB,Male,0,Yes,No,56,Loyal,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.70,High,"4,952.95",No,4,Medium Risk,,0
2256-YLYLP,Male,0,Yes,Yes,68,Loyal,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,High,"4,953.25",No,2,Low Risk,,0
2957-JIRMN,Female,1,No,No,62,Loyal,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.45,High,"4,959.15",No,3,Medium Risk,,0
0058-EVZWM,Female,0,Yes,No,55,Loyal,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.80,High,"4,959.60",No,5,High Risk,,0
1216-BGTSP,Male,0,No,No,45,Loyal,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.45,High,"4,964.70",No,5,High Risk,,0
7401-JIXNM,Female,0,Yes,Yes,54,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.30,High,"4,965.00",No,3,Medium Risk,,0
7997-EASSD,Female,0,Yes,No,63,Loyal,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.20,High,"4,965.10",No,3,Medium Risk,,0
4355-CVPVS,Female,0,Yes,Yes,56,Loyal,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.90,High,"4,968.00",No,2,Low Risk,,0
7576-JMYWV,Female,1,Yes,Yes,46,Loyal,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.20,High,"4,972.10",No,5,High Risk,,0
5846-NEQVZ,Male,0,Yes,Yes,71,Loyal,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.85,High,"4,973.40",No,2,Low Risk,,0
6013-BHCAW,Male,0,Yes,Yes,61,Loyal,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.00,High,"4,976.15",No,3,Medium Risk,,0
5473-KHBPS,Female,0,Yes,Yes,52,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.70,High,"4,976.15",No,3,Medium Risk,,0
1545-ACTAS,Female,0,Yes,Yes,48,Loyal,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.70,High,"4,977.20",No,2,Low Risk,,0
2363-BJLSL,Male,0,No,No,62,Loyal,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.40,High,"4,981.15",No,4,Medium Risk,,0
8760-ZRHKE,Female,1,Yes,Yes,71,Loyal,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,69.20,High,"4,982.50",No,3,Medium Risk,,0
1599-MMYRQ,Male,0,Yes,Yes,62,Loyal,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,High,"4,983.05",No,2,Low Risk,,0
6901-GOGZG,Male,0,No,Yes,60,Loyal,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,High,"4,984.85",No,3,Medium Risk,,0
6418-PIQSP,Female,0,Yes,No,62,Loyal,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.00,High,"4,985.90",No,2,Low Risk,,0
1527-SXDPN,Male,0,Yes,Yes,52,Loyal,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.25,High,"4,990.25",Yes,3,Medium Risk,,1
9359-UGBTK,Female,0,No,No,67,Loyal,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.35,High,"4,991.50",No,2,Low Risk,,0
4472-VESGY,Female,0,Yes,Yes,52,Loyal,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.15,High,"4,993.40",No,5,High Risk,,0
6741-QRLUP,Female,0,No,No,63,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.30,High,"4,995.35",No,3,Medium Risk,,0
6891-JPYFF,Female,0,Yes,Yes,48,Loyal,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.25,High,"4,997.50",No,5,High Risk,,0
4531-AUZNK,Female,0,Yes,Yes,51,Loyal,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.15,High,"5,000.05",No,3,Medium Risk,,0
0691-JVSYA,Female,0,Yes,No,53,Loyal,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,High,"5,000.20",Yes,2,Low Risk,,1
0973-KYVNF,Female,0,Yes,Yes,72,Loyal,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.65,High,"5,011.15",No,2,Low Risk,,0
9470-YFUYI,Male,1,Yes,No,71,Loyal,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.00,High,"5,012.10",No,2,Low Risk,,0
7164-BPTUT,Male,0,No,Yes,57,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.55,High,"5,012.35",No,3,Medium Risk,,0
3569-VLDHH,Male,0,Yes,Yes,66,Loyal,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,75.10,High,"5,013.00",No,2,Low Risk,,0
2858-EIMXH,Female,1,Yes,No,53,Loyal,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.85,High,"5,016.25",No,3,Medium Risk,,0
4737-AQCPU,Male,0,Yes,Yes,72,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.10,High,"5,016.65",No,3,Medium Risk,,0
8348-JLBUG,Male,1,Yes,No,64,Loyal,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),80.30,High,"5,017.70",No,2,Low Risk,,0
3804-RVTGV,Male,0,Yes,Yes,50,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,High,"5,017.90",Yes,5,High Risk,,1
3442-ZHHCC,Male,0,No,No,68,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),76.90,High,"5,023.00",No,3,Medium Risk,,0
9732-EQMWY,Female,0,Yes,No,49,Loyal,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.40,High,"5,025.00",No,4,Medium Risk,,0
4070-OKWVH,Female,0,Yes,No,52,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.60,High,"5,025.80",No,5,High Risk,,0
2824-DXNKN,Female,0,Yes,Yes,72,Loyal,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.45,High,"5,025.85",No,3,Medium Risk,,0
0621-HJWXJ,Female,0,Yes,No,63,Loyal,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.55,High,"5,029.05",No,5,High Risk,,0
4307-KTUMW,Male,0,Yes,No,53,Loyal,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.90,High,"5,029.20",Yes,5,High Risk,,1
7524-VRLPL,Male,1,No,No,69,Loyal,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),74.10,High,"5,031.00",No,3,Medium Risk,,0
6480-YAGIY,Male,0,No,No,45,Loyal,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.20,High,"5,031.85",No,2,Low Risk,,0
1950-KSVVJ,Female,0,Yes,No,45,Loyal,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,113.30,High,"5,032.25",No,3,Medium Risk,,0
4737-HOBAX,Male,0,Yes,No,63,Loyal,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.80,High,"5,034.05",No,3,Medium Risk,,0
0280-XJGEX,Male,0,No,No,49,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.70,High,"5,036.30",Yes,5,High Risk,,1
9391-LMANN,Male,0,No,Yes,53,Loyal,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.95,High,"5,036.90",No,2,Low Risk,,0
4800-CZMPC,Female,0,Yes,Yes,48,Loyal,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,High,"5,037.55",Yes,3,Medium Risk,,1
5649-RXQTV,Male,0,No,No,51,Loyal,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.00,High,"5,038.15",No,4,Medium Risk,,0
4366-CTOUZ,Female,0,No,No,50,Loyal,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.20,High,"5,038.45",No,2,Low Risk,,0
1088-CNNKB,Male,0,Yes,No,63,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),80.00,High,"5,040.20",No,3,Medium Risk,,0
0440-UEDAI,Female,0,No,No,53,Loyal,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,High,"5,042.75",No,2,Low Risk,,0
5294-IMHHT,Male,0,Yes,No,53,Loyal,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),97.75,High,"5,043.20",No,3,Medium Risk,,0
4918-FYJNT,Female,1,Yes,No,55,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.45,High,"5,044.80",No,5,High Risk,,0
7103-IPXPJ,Male,0,Yes,No,50,Loyal,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.40,High,"5,059.75",No,3,Medium Risk,,0
9943-VSZUV,Male,1,No,No,67,Loyal,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.70,High,"5,060.85",No,5,High Risk,,0
0956-ACVZC,Female,0,No,No,54,Loyal,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.10,High,"5,060.90",No,2,Low Risk,,0
9251-WNSOD,Female,0,Yes,No,67,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,75.10,High,"5,064.45",No,3,Medium Risk,,0
6838-YAUVY,Female,0,No,No,54,Loyal,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.10,High,"5,064.85",No,3,Medium Risk,,0
6583-SZVGP,Male,0,No,No,48,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.10,High,"5,067.45",No,3,Medium Risk,,0
8552-OBVRU,Female,1,Yes,Yes,48,Loyal,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.50,High,"5,068.05",No,4,Medium Risk,,0
3190-XFANI,Male,0,No,Yes,49,Loyal,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.60,High,"5,069.65",Yes,3,Medium Risk,,1
5628-RKIFK,Female,1,No,No,49,Loyal,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.55,High,"5,070.40",No,5,High Risk,,0
1842-EZJMK,Male,0,Yes,Yes,50,Loyal,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.70,High,"5,071.05",Yes,5,High Risk,,1
4293-ETKAP,Female,0,Yes,Yes,65,Loyal,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.40,High,"5,071.90",No,3,Medium Risk,,0
7271-AJDTL,Female,0,Yes,No,55,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.45,High,"5,073.10",No,5,High Risk,,0
1899-VXWXM,Male,0,No,No,48,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.10,High,"5,082.80",Yes,3,Medium Risk,,1
5118-MUEYH,Female,0,Yes,No,48,Loyal,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.10,High,"5,083.55",No,5,High Risk,,0
3313-QKNKB,Male,0,Yes,No,59,Loyal,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,High,"5,084.65",Yes,3,Medium Risk,,1
2279-AXJJK,Male,0,Yes,No,52,Loyal,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,High,"5,088.40",No,5,High Risk,,0
7449-HVPIV,Male,0,Yes,Yes,55,Loyal,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.40,High,"5,099.15",No,5,High Risk,,0
0270-THENM,Male,0,Yes,Yes,72,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,High,"5,102.35",No,3,Medium Risk,,0
1020-JPQOW,Female,0,Yes,No,56,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,High,"5,116.60",No,5,High Risk,,0
4566-GOLUK,Male,0,Yes,Yes,47,Loyal,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,High,"5,118.95",Yes,5,High Risk,,1
6394-MFYNG,Female,0,No,No,48,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.40,High,"5,121.30",Yes,5,High Risk,,1
1732-FEKLD,Female,0,No,No,54,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.75,High,"5,121.75",No,3,Medium Risk,,0
6599-RCLCJ,Male,0,Yes,No,47,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.55,High,"5,124.55",Yes,5,High Risk,,1
3143-ILDAL,Male,0,No,No,56,Loyal,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.45,High,"5,124.60",Yes,5,High Risk,,1
9659-QEQSY,Female,0,No,No,45,Loyal,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.65,High,"5,125.50",No,5,High Risk,,0
2205-LPVGL,Male,1,Yes,Yes,58,Loyal,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,High,"5,125.75",No,3,Medium Risk,,0
8938-UMKPI,Female,0,No,No,47,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.40,High,"5,127.95",Yes,5,High Risk,,1
1265-ZFOSD,Female,0,Yes,No,64,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.30,High,"5,129.30",No,3,Medium Risk,,0
6035-RIIOM,Female,0,No,No,54,Loyal,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.20,High,"5,129.45",No,3,Medium Risk,,0
3384-CTMSF,Male,0,Yes,No,47,Loyal,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.10,High,"5,135.15",No,5,High Risk,,0
2250-IVBWA,Male,0,Yes,Yes,64,Loyal,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05,High,"5,135.35",No,4,Medium Risk,,0
4983-CLMLV,Female,0,Yes,No,52,Loyal,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.70,High,"5,138.10",No,5,High Risk,,0
7471-MQPOS,Male,1,Yes,Yes,71,Loyal,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.90,High,"5,139.65",No,3,Medium Risk,,0
1323-OOEPC,Female,0,Yes,No,53,Loyal,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.40,High,"5,149.50",Yes,5,High Risk,,1
6691-CCIHA,Female,0,Yes,No,62,Loyal,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,High,"5,150.55",No,3,Medium Risk,,0
2931-XIQBR,Female,0,Yes,Yes,50,Loyal,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,103.05,High,"5,153.50",No,2,Low Risk,,0
5676-CFLYY,Male,0,Yes,Yes,71,Loyal,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),73.35,High,"5,154.50",No,2,Low Risk,,0
8631-NBHFZ,Male,1,Yes,Yes,66,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.40,High,"5,154.60",Yes,3,Medium Risk,,1
4227-OJHAL,Female,0,Yes,Yes,68,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.00,High,"5,163.00",No,3,Medium Risk,,0
7516-GMHUV,Male,1,Yes,No,50,Loyal,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.05,High,"5,163.30",No,3,Medium Risk,,0
3913-FCUUW,Female,0,Yes,Yes,72,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,High,"5,165.70",No,3,Medium Risk,,0
8133-ANHHJ,Female,1,No,No,49,Loyal,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),103.00,High,"5,166.20",No,3,Medium Risk,,0
1169-SAOCL,Male,0,No,No,49,Loyal,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.65,High,"5,168.10",No,3,Medium Risk,,0
5855-EIBDE,Female,0,Yes,No,49,Loyal,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),106.65,High,"5,174.35",No,3,Medium Risk,,0
3166-PNEOF,Female,0,No,No,61,Loyal,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,High,"5,175.30",No,3,Medium Risk,,0
1498-NHTLT,Male,0,Yes,Yes,59,Loyal,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,86.75,High,"5,186.00",No,2,Low Risk,,0
5671-UUNXD,Female,1,Yes,No,50,Loyal,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.65,High,"5,189.75",No,3,Medium Risk,,0
8390-FESFV,Female,0,No,No,62,Loyal,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.50,High,"5,193.20",No,3,Medium Risk,,0
9348-ROUAI,Female,0,Yes,Yes,59,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.30,High,"5,194.05",No,3,Medium Risk,,0
8414-OOEEL,Male,0,No,Yes,66,Loyal,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.50,High,"5,196.10",No,2,Low Risk,,0
5198-EFNBM,Male,1,Yes,No,57,Loyal,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,90.65,High,"5,199.80",No,2,Low Risk,,0
5447-WZAFP,Female,0,No,No,53,Loyal,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.30,High,"5,200.80",No,2,Low Risk,,0
5195-KPUNQ,Female,1,No,No,53,Loyal,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.75,High,"5,206.55",No,2,Low Risk,,0
0707-HOVVN,Female,1,No,No,70,Loyal,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.50,High,"5,212.65",No,3,Medium Risk,,0
9227-YBAXE,Female,0,Yes,Yes,65,Loyal,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.50,High,"5,215.10",No,3,Medium Risk,,0
9073-ZZIAY,Male,0,Yes,Yes,62,Loyal,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.10,High,"5,215.25",No,2,Low Risk,,0
4007-NHVHI,Female,1,No,No,56,Loyal,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.85,High,"5,219.65",No,5,High Risk,,0
3487-EARAT,Female,0,Yes,Yes,70,Loyal,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),74.10,High,"5,222.30",No,2,Low Risk,,0
2786-GCDPI,Female,1,No,No,50,Loyal,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,High,"5,222.35",No,5,High Risk,,0
8444-WRIDW,Female,1,No,No,66,Loyal,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,High,"5,224.35",Yes,5,High Risk,,1
5297-MDOIR,Female,0,Yes,No,63,Loyal,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.15,High,"5,224.50",No,2,Low Risk,,0
6253-GNHWH,Female,0,Yes,Yes,71,Loyal,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,71.10,High,"5,224.95",No,3,Medium Risk,,0
8311-UEUAB,Female,0,Yes,Yes,67,Loyal,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.50,High,"5,229.45",No,3,Medium Risk,,0
5414-OFQCB,Male,0,No,No,57,Loyal,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.45,High,"5,229.80",No,3,Medium Risk,,0
3428-MMGUB,Male,0,No,No,60,Loyal,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.55,High,"5,231.20",No,3,Medium Risk,,0
8033-VCZGH,Male,0,Yes,No,50,Loyal,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,High,"5,231.30",No,3,Medium Risk,,0
5802-ADBRC,Female,0,Yes,No,50,Loyal,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.40,High,"5,232.90",No,3,Medium Risk,,0
